artist,title,track_n,line,lyric,track_title
Beyonce,Dangerously in Love,8,11,Flirtatious like an Aries,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,12,Which sign is best for me?,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,13,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,14,"Leo, Virgo, Libra, Scorpio, Sagittarius",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,15,I love all y'all,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,16,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,17,"Leo, Virgo, Libra, Scorpio, Sagittarius",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,18,I love all y'all,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,19,"Hey, I wish he was a Virgo, the same sign as me",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,20,"And know how to show me love, 'cause I've been hurt by a Pisces",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,21,(Rewind),Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,22,"I wish he was a Virgo, the same sign as me",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,23,"And know how to show me love, 'cause I've been hurt by a Pisces",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,24,I want him sexy like a Scorpio,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,25,"The way he holds me close, yeah",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,26,Sensitive as a Cancer,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,27,Every sign from coast to coast,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,28,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,29,"Leo, Virgo, Libra, Scorpio, Sagittarius",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,30,I love all y'all,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,31,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,32,"Leo, Virgo, Libra, Scorpio, Sagittarius",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,33,I love all y'all,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,34,I can't explain why I love him,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,35,Bossy like Leo's do,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,36,Got game like an Aquarius,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,37,Switch moves after he's been with you,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,38,Fun like a Libra,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,39,He stays on my mind,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,40,He's so unpredictable,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,41,He reminds me of every sign,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,42,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,43,"Leo, Virgo, Libra, Scorpio, Sagittarius",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,44,I love all y'all,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,45,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,46,"Leo, Virgo, Libra, Scorpio, Sagittarius",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,47,I love all y'all,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,48,Every sign from the first to the last (Ohh),Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,49,Everyday of the month has its good and its bad,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,50,(Everyday of the month),Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,51,"I love you all, all twelve signs",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,52,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,53,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,54,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,55,"Every one of these signs, you know you blowing me away",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,56,No matter when you're born for sure with me you okay,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,57,I love every one of y'all no matter what sign you are,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,58,"January to December, here's my open arms",Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,59,I was in love with a Sagittarius,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,60,I was in love with a Sagittarius,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,61,I was in love with a Sagittarius,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,8,62,I was in love with a Sagittarius,Signs (Ft. Missy Elliott)
Beyonce,Dangerously in Love,9,1,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,2,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,3,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,4,You've got me speechless,Speechless
Beyonce,Dangerously in Love,9,5,"Where you been, baby?",Speechless
Beyonce,Dangerously in Love,9,6,Waited for you all day,Speechless
Beyonce,Dangerously in Love,9,7,Waited for you to use the key,Speechless
Beyonce,Dangerously in Love,9,8,That opens my place,Speechless
Beyonce,Dangerously in Love,9,9,My heart starts trembling,Speechless
Beyonce,Dangerously in Love,9,10,As I hear your footsteps pace,Speechless
Beyonce,Dangerously in Love,9,11,"Lock opened, doorknob turned",Speechless
Beyonce,Dangerously in Love,9,12,There appears your face,Speechless
Beyonce,Dangerously in Love,9,13,"Going outta my head, I think I'm losing all my mind",Speechless
Beyonce,Dangerously in Love,9,14,"Drive me crazy, burning candles, making love all night",Speechless
Beyonce,Dangerously in Love,9,15,"Feels so strange, it feels so crazy to be in your world",Speechless
Beyonce,Dangerously in Love,9,16,In your arms lost for words,Speechless
Beyonce,Dangerously in Love,9,17,You've got me,Speechless
Beyonce,Dangerously in Love,9,18,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,19,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,20,Ohh,Speechless
Beyonce,Dangerously in Love,9,21,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,22,You've got me speechless,Speechless
Beyonce,Dangerously in Love,9,23,Laying so closely,Speechless
Beyonce,Dangerously in Love,9,24,I feel your skin rubbing and touching me,Speechless
Beyonce,Dangerously in Love,9,25,Only sweat between us,Speechless
Beyonce,Dangerously in Love,9,26,Feeling you kissing and pleasing me,Speechless
Beyonce,Dangerously in Love,9,27,I rub your back,Speechless
Beyonce,Dangerously in Love,9,28,I kiss your neck,Speechless
Beyonce,Dangerously in Love,9,29,I know that you love when we touch like that,Speechless
Beyonce,Dangerously in Love,9,30,I can feel you need me,Speechless
Beyonce,Dangerously in Love,9,31,Feels so good to me,Speechless
Beyonce,Dangerously in Love,9,32,Feels so good to me,Speechless
Beyonce,Dangerously in Love,9,33,"Going outta my head, I think I'm losing all my mind",Speechless
Beyonce,Dangerously in Love,9,34,"Drive me crazy, burning candles, making love all night",Speechless
Beyonce,Dangerously in Love,9,35,"Feels so strange, it feels so crazy to be in your world",Speechless
Beyonce,Dangerously in Love,9,36,In your arms lost for words,Speechless
Beyonce,Dangerously in Love,9,37,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,38,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,39,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,40,You've got me (You've got me),Speechless
Beyonce,Dangerously in Love,9,41,You've got me speechless,Speechless
Beyonce,Dangerously in Love,9,42,"Yes, yes, yes",Speechless
Beyonce,Dangerously in Love,9,43,"Yes, yes, yes",Speechless
Beyonce,Dangerously in Love,9,44,"Speechless, all I can say is",Speechless
Beyonce,Dangerously in Love,9,45,"Yes, yes, yes",Speechless
Beyonce,Dangerously in Love,9,46,All I can say is,Speechless
Beyonce,Dangerously in Love,9,47,"Yes, yes, yes, yes",Speechless
Beyonce,Dangerously in Love,9,48,Kiss me,Speechless
Beyonce,Dangerously in Love,9,49,Hold me,Speechless
Beyonce,Dangerously in Love,9,50,You've got me,Speechless
Beyonce,Dangerously in Love,9,51,Speechless,Speechless
Beyonce,Dangerously in Love,10,1,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,2,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,3,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,4,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,5,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,6,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,7,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,8,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,9,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,10,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,11,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,12,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,13,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,14,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,15,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,16,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,17,I need a thug that'll have my back,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,18,"Do-rag, Nike Airs to match",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,19,Ain't nothin' wrong with that,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,20,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,21,Where my thugs at?,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,22,White T-Shirt (I love that),That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,23,"Timberland boots, you does that, it's a fact",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,24,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,25,I like the way you walk,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,26,The way you talk,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,27,The way you dress,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,28,The way you smile,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,29,I like the way you are,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,30,The way you ain't,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,31,"I like your honesty, integrity",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,32,"It levels me, so please, don't ever change",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,33,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,34,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,35,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,36,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,37,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,38,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,39,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,40,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,41,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,42,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,43,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,44,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,45,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,46,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,47,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,48,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,49,I like the way you brush your hair,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,50,I like the stylish clothes you wear,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,51,It's just the real things you do,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,52,That's why I wanna stick with you,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,53,Where my girls at?,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,54,Let them know we love that,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,55,Sexy way they does that (You did that),That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,56,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,57,I hope you like my style,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,58,The way I dress,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,59,The way I flirt,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,60,Say yes,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,61,I hope you like my mind,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,62,The things I say,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,63,"If I'm with you, then I'm with only you",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,64,"My loyalty will never, ever change",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,65,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,66,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,67,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,68,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,69,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,70,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,71,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,72,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,73,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,74,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,75,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,76,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,77,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,78,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,79,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,80,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,81,I know you've heard I'm a gangsta,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,82,"They say ""Stay away from them gangstas""",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,83,"They never change up, or pull they pants up",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,84,"Well, baby girl, put ya foot down",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,85,"Don't let 'em push you around, you know what you like",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,86,"Baby thug, you know wrong from right",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,87,You done felt grown before,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,88,This can't be what it feel like,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,89,And they don't really know whatcha feel like,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,90,For instance,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,91,They don't know the difference between real life,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,92,And the music videos and the raggedy magazines,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,93,They have it badder than he seems,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,94,"All they see is my baggy jeans, my attitude",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,95,"I ain't mad at you, it's just my glide",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,96,Way I wear my hat to the side,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,97,Way I lean real low when I ride,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,98,"That's why my minds, they like my walk",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,99,My accent from New York,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,100,My way of thinking is slightly off,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,101,They like the way he floss,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,102,"Leave the block on a bike, he come back on a Porsche",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,103,But of course,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,104,"Most of all, they like my honesty, integrity, my loyalty",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,105,Young Hova and the letter B,That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,106,"How you like that, huh?",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,107,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,108,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,109,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,110,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,111,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,112,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,113,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,114,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,115,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,116,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,117,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,118,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,119,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,120,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,121,"That's how you like it, huh",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,10,122,"That's how I like it, baby",That's How You Like It (Ft. JAY-Z)
Beyonce,Dangerously in Love,11,1,The closer I get to you,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,2,The more you make me see,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,3,By giving me all you've got (Tell me more),The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,4,Your love has captured me,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,5,Over and over again,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,6,I tried to tell myself that we,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,7,Could never be more than friends,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,8,"But all the while, inside, I knew it was real (Ooh)",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,9,The way you make me feel,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,10,Lyin' here next to you,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,11,Time just seems to fly,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,12,"Needing you more and more, more and more (More and more)",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,13,Let's give love a try (Let's give love a try),The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,14,Sweeter and sweeter love grows,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,15,And heaven's there for those,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,16,Who fool the tricks of time,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,17,With hearts of love will find,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,18,True love in a special way,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,19,"Oh, ooh, oh, ooh, the closer I get (The closer I get)",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,20,"Closer I get to you, baby",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,21,The more you make me see (The more you make me see),The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,22,More you make me see,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,23,"By givin' me what you got, ohh yeah",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,24,Your love captures me (Your love captures... woo!),The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,25,"Oh, over and over again",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,26,I try to tell myself that we,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,27,Could never be more than friends,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,28,When all the while inside I knew this was real (Got to be real),The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,29,Got to be real,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,30,They you make me feel,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,31,"You know, you know, you know",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,32,"My baby, my baby, my baby",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,33,My love,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,34,"Yeah (Yeah), yeah (Yeah)",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,35,(Come closer love),The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,36,Come a little closer so that we can see,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,37,Into the eyes of love,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,38,I want to see into those eyes of love,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,39,"(Come closer, love)",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,40,Just a little closer let me speak to you,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,41,I want to softly tell you something,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,42,"Here I am, here's my love, I just want you to...",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,43,"(Come closer, love)",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,44,Come a little closer let me whisper in your ear,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,45,Cuz I wanna tell you something,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,46,"I wanna whisper in your ear so softly...so come closer, love (Come closer, love)",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,47,Move on in real close so we can celebrate,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,48,The way we feel a bout each other's loving,The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,11,49,"I wanna tell you words, words of love...",The Closer I Get to You (Ft. Luther Vandross)
Beyonce,Dangerously in Love,12,1,I love you,Dangerously In Love 2
Beyonce,Dangerously in Love,12,2,I love you,Dangerously In Love 2
Beyonce,Dangerously in Love,12,3,I love you,Dangerously In Love 2
Beyonce,Dangerously in Love,12,4,"Baby, I love you",Dangerously In Love 2
Beyonce,Dangerously in Love,12,5,You are my life,Dangerously In Love 2
Beyonce,Dangerously in Love,12,6,My happiest moments weren't complete if you weren't by my side,Dangerously In Love 2
Beyonce,Dangerously in Love,12,7,"You're my relation, in connection to the sun",Dangerously In Love 2
Beyonce,Dangerously in Love,12,8,"With you next to me, there's no darkness I can't overcome",Dangerously In Love 2
Beyonce,Dangerously in Love,12,9,"You are my raindrops, I am the seed",Dangerously In Love 2
Beyonce,Dangerously in Love,12,10,"With you and God who's my sunlight, I bloom and grow so beautifully",Dangerously In Love 2
Beyonce,Dangerously in Love,12,11,"Baby, I'm so proud, proud to be your girl",Dangerously In Love 2
Beyonce,Dangerously in Love,12,12,You make the confusion go all away from this cold and messed up world,Dangerously In Love 2
Beyonce,Dangerously in Love,12,13,"I am in love with you, you set me free",Dangerously In Love 2
