artist,title,track_n,line,lyric,track_title
Jay-Z,"In My Lifetime, Vol. 1",4,55,"Your single was 99 cents, mines was 4 bucks",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,56,"Last year, when niggas thought it was all up",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,57,"But this year I've done it again, Jigga! What the fuck?",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,58,"Nigga stop whining, Jigga, still shining",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,59,Niggas kept complaining so I copped more diamonds,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,60,"Rock more Versace, ain't nothing sweet",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,61,"I still throw t'ree in your body, fleeing the party",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,62,"Y'all can't go with me, nope, flow with me",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,63,"Bet 50, not dollars either I brought some dough with me",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,64,"I flow like the 5 Series, in various areas",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,65,And blow holes in your weak niggas theories,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,66,It's funny how one verse can fuck up the game,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,67,You bought a 4.0 you better get your change,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,68,"Ain't no platinum in those Cartiers, switch your frames",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,69,"Ain't no manicures on board, then switch your plane",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,70,Imaginary playmates,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,71,Imaginary playmates,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,72,Imaginary playmates,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,73,Imaginary playmates,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,74,"I mean, like, be truthful, man: how you think you gon' feel, right?",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,75,You pull up in your 4.0 with your bitch,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,76,I pull up in the 4.6 with my bitch with the seat back,Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,77,"Bumping some other shit, you know, some OTHER shit",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,78,"You'll probably hop on my dick right there, right in front of your bitch",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,79,"Ask me some stupid shit like""Yo, yo dog, what's the difference between a 4.0 and a 4.6?""",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,80,"Like 30 to 40 grand, cocksucker, beat it! Haha",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",4,81,"Yo, them shits even got leathers?",Imaginary Player
Jay-Z,"In My Lifetime, Vol. 1",5,1,NA,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,2,"Uh-huh uh huh uh, gee-gee-geyeah",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,3,"Peeping, watching, streets",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,4,You boys are soft like bread,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,5,"Uh-huh uh huh uh, live from Brooklyn",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,6,"Uh-huh uh, the streets is watching",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,7,"Check it, check, uh-huh uh, check",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,8,"Look, if I shoot you, I'm brainless",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,9,"But if you shoot me, then you're famous, what's a nigga to do?",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,10,"When the, streets is watching, blocks keep clocking",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,11,"Waiting for you to break, make your first mistake",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,12,"Can't ignore it, that's the fastest way to get extorted",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,13,"But my time is money, and twenty-five, I can't afford it",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,14,Beef assorted like Godiva chocolates,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,15,"Niggas you bought it, I pull the slide back and cock it",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,16,"Plan aborted, you and your mans get a pass",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,17,"This rhyme, you're operating on bitch time",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,18,"Y'all niggas ain't worth my shells, all y'all niggas tryna do",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,19,"Is hurt my sales, and stop trips to John Meneilly",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,20,The type to start a beef then run to the cops,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,21,When I see you in the street got one in the drop,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,22,When I'd rather be on tour getting a hundred a pop,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,23,Taking pictures with some bitches in front of the drop,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,24,The streets is watching,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,25,"When the, streets is watching",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,26,Blocks keep clocking,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,27,"Waiting for you to break, make your first mistake",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,28,Can't ignore it,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,29,Now it's hard not to kill niggas,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,30,"It's like a full time job not to kill niggas, can't chill",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,31,The streets is watching you when you froze your arms,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,32,Niggas wanna test you when your gun goes warm,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,33,"Can't get caught with your feet up, gotta keep your heat up",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,34,Sweet niggas running 'round swearing shit is sweeter,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,35,"Once you're tagged lame, the game is follow the leader",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,36,"Everybody want a piece of your scrilla, so you gotta keep it realer",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,37,Kidnap niggas wanna steal you,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,38,"Broke niggas want no cash, they just wanna kill ya",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,39,"For the name, niggas don't know the rules",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,40,"Disrespecting the game, want you to blow your cool",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,41,"Force your hand, of course that man's plotting",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,42,"Smarten up, the streets is watching (it's on)",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,43,"When the, streets is watching, blocks keep clocking",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,44,"Waiting for you to break, make your first mistake, can't ignore it",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,45,"My street mentality: flip bricks forever, know me and money",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,46,"We like armed co-defendants, nigga we stick together",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,47,Shit whatever for this cheddar ran my game into the ground,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,48,Hustle harder 'til secret indictment time came around,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,49,Now you can look up and down the streets and I can't be found,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,50,"Put in 24 hour shifts but, that ain't me now",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,51,"Got a face too easy to trace, niggas mouths got slow leaks",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,52,"Had to hire a team of workers, couldn't play those streets",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,53,"See out of space like Mercury, you jerking me? Hectic",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,54,Had to call upon my wolves to send niggas the message,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,55,"It said this, 'Let's play fair and we can stay here",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,56,I'm trying to transform you boys to men like daycare',Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,57,"Ay there's money to be made and, niggas got the picture",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,58,"Stopped playing with my paper and, we got richer",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,59,"Then hard times fell upon us, half of my staff had warrants",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,60,The other half in the casket lay dormant,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,61,I felt like life was cheating me,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,62,For the first time in my life I was getting money but it was like my conscience was eating me,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,63,Was this a lesson God teaching me? Was he saying that,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,64,I was playing the game straight from Hell from which few came back?,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,65,"Like bad coke, pimp or die, was my mind frame bad?",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,66,Was niggas thinking simplify was turning cocaine crack?,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,67,"Ain't a whole lot of brain to that, just trying to maintain a stack",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,68,And not collide like two trains that's on the same track,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,69,"But, get my life together like the oils I bring back",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,70,In the bottom of the pot where no water gets hot,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,71,Got my transporter take it across the border then stop,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,72,"To set up shop with a quarter of rock, here's the plan",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,73,"For three straight weeks, niggas slaughtered the block",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,74,"But you know the game is food, it fucked up me and my dudes",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,75,"One drought can wipe a nigga out, faster than the cops",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,76,"And this unstable way of living just, had to stop",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,77,"Half of my niggas got time, we done real things",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,78,By '94 became the subject of half of y'all niggas rhymes,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,79,Public apologies to the families of those caught up in my shit,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,80,But that's the life for us lost souls brought up in this shit,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,81,"The life and times of a demonic mind, excited with crime",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,82,And the lavish luxuries that just excited my mind,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,83,"I figured, ""shit, why risk myself I just write it in rhymes",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,84,"And let you feel me, and if you don't like it then fine?""The mind state of a nigga who boosted the crime rate",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,85,So high in one city they send National Guards to get me,Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",5,86,"Shit, bitch, who's fucking with that? The streets",Streets Is Watching
Jay-Z,"In My Lifetime, Vol. 1",6,1,NA,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,2,"Uh-huh uh, the saga continues...",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,3,Motion picture shit,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,4,I'm done talking,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,5,Ran up in the spot gun smoking,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,6,"Shot it in the air, one woke him",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,7,"Son soaking, sweating in his bed like dun' loc'in!",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,8,Thinking to himself what done provoked him,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,9,His thoughts is racing like a Vulcan,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,10,I swear I saw a light bulb when,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,11,He finally realized who was the culprit,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,12,"I said yeah, remember me from Friend or Foe when",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,13,I told you don't ever ever come around here no more,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,14,"Time to pay now, you try to rise, I wave the gun - lay down",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,15,This time you're really going to listen to Jay now,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,16,"I try to talk sensibly, hoping that eventually you realize",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,17,I had this locked and it just wasn't meant to be,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,18,Plus I had sympathy when we all bought rims with your keys,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,19,And it was an afterthought that maybe you'll try to avenge me,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,20,"But I was like ""Nah"", Homes had to know he was wrong",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,21,And if you caught me on the foul now you sing me the same song,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,22,Plus you promised,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,23,And that's really no fun,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,24,And here I find you in this Motel 6 with all these guns,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,25,"And all your goons, lined up in adjoining rooms",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,26,Like some wild cowboys coming to get me at high noon,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,27,But my mind's like a flower in bloom,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,28,Peep how my eyes just scour the room,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,29,"I'm alert, plus I paid the clerk I got it laid out",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,30,"You think you the first nigga I played out, in a two-hotel town?",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,31,"Come on now, I peeped your Lexus as you",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,32,Left the exit got some niggas on that side of the town,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,33,"Money well invested, rudely interrupted",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,34,Jamaican accent (Boy you know who you dun fucked with?),Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,35,A gun in your face and that's all you can come up with?,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,36,"I'm done talking, back up and clap him, one in the abdomen",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,37,"Do me a favor duke, get two ice cubes I pass them",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,38,"Take that ice up, for the nicest MC",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,39,"And please yo, tell BIG, he's unbelievable",Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",6,40,Friend or foe BIOTCH!,Friend or Foe '98
Jay-Z,"In My Lifetime, Vol. 1",7,1,How can you fairly assess something from the outside looking in?,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,2,"There's gotta be them times you'll be wrong, nahmean?",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,3,How can a muh'fucka go round and hate a nigga,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,4,"He never even met that, he don't even know and shit?",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,5,I think this rap shit is all beef,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,6,Y'all don't even know every day I'm living with stress,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,7,Got up out the streets you think a nigga could rest,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,8,Can't even enjoy myself at a party unless,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,9,"I'm on the dance floor, hot-ass vest",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,10,"You think I'm freaking these chicks, right?",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,11,I try not to brush against they chest,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,12,"You get a lawsuit for shit like that, I feel trapped",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,13,Swear to everything when I leave this earth,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,14,"It's gon' be on both feet, never knees in the dirt",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,15,"You could try me fucka but when I squeeze it hurts, fine",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,16,"We'll lose two lives, yours and mines",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,17,Gimme any amount of time don't let Ms. Carter grieve,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,18,At the funeral parlor dripping tears on my sleeve,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,19,Told the judge didn't budge it was him or me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,20,And I ain't trying to be hard but I'm guilty as charged,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,21,Put my mercy on this court and my faith in God,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,22,"And pray hard none of my nephews wanna be stars, lucky me",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,23,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,24,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,25,I hate all girls with ulterior motives,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,26,"That's why I'm 20+ years old, no sons, no daughters",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,27,Hate putting my life in the hands of fake promoters,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,28,"Hear the hate in my voice, right? I hate that you noticed",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,29,Niggas wanna strip you to the bone for shit you own,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,30,"Hate a nigga like that, faggot, get your own",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,31,Hate that I can't roam the street without the clip and chrome,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,32,"Knowing one day I'ma have to flip, c'mon",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,33,You know the shit don't stop 'til the Cris' don't pop,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,34,And you have to kill a nigga and your wrist don't lock,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,35,"I'm trapped, the whole world's against me in fact",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,36,"But ain't no turning back, bring it on",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,37,Hate the price of fame 'cause it cost too much,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,38,Can I live without y'all niggas saying I floss too much?,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,39,Hate the way you make this hate flow all through us,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,40,"Steady looking for flaws through us, lucky me",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,41,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,42,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,43,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,44,(Since I was 4 years old,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,45,"I been told, everything that glitters ain't gold)",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,46,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,47,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,48,(And now that I've arrived,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,49,I see those truths unfold before my eyes in a world so cold),Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,50,"And niggas see you in the street, pretend to be friendly",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,51,But I know any type of success breeds envy,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,52,I know in the back of your mind you're conjuring ways to hem me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,53,Leave my friends in a circle pouring out Henny,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,54,But G's is heaven bound so how I'm gon' receive,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,55,Anything y'all pour to the ground next time throw it up,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,56,And ain't nothing changed so even in my afterlife I show it up,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,57,"Don't grieve for me, my art remains",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,58,Like a dart from the speaker to your heart,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,59,Spiritually through the portal now my words is immortal,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,60,"Don't plan to leave without a fight, I plant a seed I give life",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,61,Though I can't see past the girl's greed to call her wife,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,62,Next time you're thinking heist better be precise,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,63,"'Cause I'm fully prepared, one of us is gon' leave here",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,64,I have no regrets even though I won't see grow,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,65,"My godson Boogie, Sonny and Remo, lucky me",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,66,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,67,"(I been told, since I was 4 years old",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,68,Everything that glitters ain't gold,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,69,And now that I've arrived),Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,70,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,71,(I see those truths unfold before my eyes in a world so cold,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,72,Since I was 4 years old),Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,73,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,74,"(I been told, everything that glitters ain't gold",Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,75,And now that I've arrived),Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,76,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,77,(I see those truths unfold before my eyes in a world so cold),Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,78,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,79,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,80,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,81,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,82,You only know what you see,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",7,83,You don't understand what it takes to be me,Lucky Me
Jay-Z,"In My Lifetime, Vol. 1",8,1,"What, tssh, y'all, what",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,2,"Jigga, uhh uhh uhh, uh-huh",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,3,"Pa-pa, uhh, pa-pa, uhh",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,4,"The G, Roc-A-Fella y'all",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,5,"Who be, in a Japanese restaurant, eating sushi",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,6,"Drinking sake, it's me, and my mami with the doobie",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,7,"Cutie, smelling like Miyake, half-Philippine thing",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,8,"For now, let's call her Suki, got me, this booty banging",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,9,"Properly, in Versace pants, cocky bow-legged stance",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,10,"A thing of beauty, watch me, body crazy",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,11,"Tits Firm like Nature, Foxy, Nas and AZ",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,12,"Truly reason to bug the toolie and keep laced in jewelry, watch me",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,13,Girlie tried to lure me and lock me you gotta get up early,(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,14,'Cause who's getting played is not me,(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,15,"""Surely you jest,"" she said, ""if you thought I was purely",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,16,"Out for the bucks you woulda bucked stuck and dropped me""",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,17,"I said maturely, ""You right",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
Jay-Z,"In My Lifetime, Vol. 1",8,18,"But better safe than sorry, before the lovebirds",(Always Be My) Sunshine (Ft. Babyface & Foxy Brown)
